Column1,Entity,Code,Year,cases,Total population,nsuffering,ndeaths,Age,Agecount,Gender,Gendercount
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674,5-14 years,1355,Others,0
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674,15-24 years,127809,Male,210021
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674,15-24 years,127809,Female,147454.5
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674,15-24 years,127809,Others,0
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674,25-34 years,167515,Male,210021
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674,25-34 years,167515,Female,147454.5
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674,25-34 years,167515,Others,0
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674,35-49 years,31946,Male,210021
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674,35-49 years,31946,Female,147454.5
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674,35-49 years,31946,Others,0
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674,50-69 years,16429,Male,210021
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674,50-69 years,16429,Female,147454.5
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674,50-69 years,16429,Others,0
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674, 70+ years ,12230,Male,210021
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674, 70+ years ,12230,Female,147454.5
47,Democratic Republic of Congo,COD,2013,357284,71419669,129497,674, 70+ years ,12230,Others,0
48,Denmark,DNK,2013,48457,5611187,17184,187,5-14 years,401,Male,33872.5
48,Denmark,DNK,2013,48457,5611187,17184,187,5-14 years,401,Female,14642
48,Denmark,DNK,2013,48457,5611187,17184,187,5-14 years,401,Others,0
48,Denmark,DNK,2013,48457,5611187,17184,187,15-24 years,21900,Male,33872.5
48,Denmark,DNK,2013,48457,5611187,17184,187,15-24 years,21900,Female,14642
48,Denmark,DNK,2013,48457,5611187,17184,187,15-24 years,21900,Others,0
48,Denmark,DNK,2013,48457,5611187,17184,187,25-34 years,18322,Male,33872.5
48,Denmark,DNK,2013,48457,5611187,17184,187,25-34 years,18322,Female,14642
48,Denmark,DNK,2013,48457,5611187,17184,187,25-34 years,18322,Others,0
48,Denmark,DNK,2013,48457,5611187,17184,187,35-49 years,3897,Male,33872.5
48,Denmark,DNK,2013,48457,5611187,17184,187,35-49 years,3897,Female,14642
48,Denmark,DNK,2013,48457,5611187,17184,187,35-49 years,3897,Others,0
48,Denmark,DNK,2013,48457,5611187,17184,187,50-69 years,3049,Male,33872.5
48,Denmark,DNK,2013,48457,5611187,17184,187,50-69 years,3049,Female,14642
48,Denmark,DNK,2013,48457,5611187,17184,187,50-69 years,3049,Others,0
48,Denmark,DNK,2013,48457,5611187,17184,187, 70+ years ,888,Male,33872.5
48,Denmark,DNK,2013,48457,5611187,17184,187, 70+ years ,888,Female,14642
48,Denmark,DNK,2013,48457,5611187,17184,187, 70+ years ,888,Others,0
49,Djibouti,DJI,2013,4855,940090,1509,7,5-14 years,28,Male,2824
49,Djibouti,DJI,2013,4855,940090,1509,7,5-14 years,28,Female,2000.5
49,Djibouti,DJI,2013,4855,940090,1509,7,5-14 years,28,Others,30.5
49,Djibouti,DJI,2013,4855,940090,1509,7,15-24 years,1820,Male,2824
49,Djibouti,DJI,2013,4855,940090,1509,7,15-24 years,1820,Female,2000.5
49,Djibouti,DJI,2013,4855,940090,1509,7,15-24 years,1820,Others,30.5
49,Djibouti,DJI,2013,4855,940090,1509,7,25-34 years,2170,Male,2824
49,Djibouti,DJI,2013,4855,940090,1509,7,25-34 years,2170,Female,2000.5
49,Djibouti,DJI,2013,4855,940090,1509,7,25-34 years,2170,Others,30.5
49,Djibouti,DJI,2013,4855,940090,1509,7,35-49 years,434,Male,2824
49,Djibouti,DJI,2013,4855,940090,1509,7,35-49 years,434,Female,2000.5
49,Djibouti,DJI,2013,4855,940090,1509,7,35-49 years,434,Others,30.5
49,Djibouti,DJI,2013,4855,940090,1509,7,50-69 years,220,Male,2824
49,Djibouti,DJI,2013,4855,940090,1509,7,50-69 years,220,Female,2000.5
49,Djibouti,DJI,2013,4855,940090,1509,7,50-69 years,220,Others,30.5
49,Djibouti,DJI,2013,4855,940090,1509,7, 70+ years ,183,Male,2824
49,Djibouti,DJI,2013,4855,940090,1509,7, 70+ years ,183,Female,2000.5
49,Djibouti,DJI,2013,4855,940090,1509,7, 70+ years ,183,Others,30.5
50,Dominica,DMA,2013,604,67702,146,1,5-14 years,8,Male,394
50,Dominica,DMA,2013,604,67702,146,1,5-14 years,8,Female,207
50,Dominica,DMA,2013,604,67702,146,1,5-14 years,8,Others,3
50,Dominica,DMA,2013,604,67702,146,1,15-24 years,276,Male,394
50,Dominica,DMA,2013,604,67702,146,1,15-24 years,276,Female,207
50,Dominica,DMA,2013,604,67702,146,1,15-24 years,276,Others,3
50,Dominica,DMA,2013,604,67702,146,1,25-34 years,230,Male,394
50,Dominica,DMA,2013,604,67702,146,1,25-34 years,230,Female,207
50,Dominica,DMA,2013,604,67702,146,1,25-34 years,230,Others,3
50,Dominica,DMA,2013,604,67702,146,1,35-49 years,51,Male,394
50,Dominica,DMA,2013,604,67702,146,1,35-49 years,51,Female,207
50,Dominica,DMA,2013,604,67702,146,1,35-49 years,51,Others,3
50,Dominica,DMA,2013,604,67702,146,1,50-69 years,21,Male,394
50,Dominica,DMA,2013,604,67702,146,1,50-69 years,21,Female,207
50,Dominica,DMA,2013,604,67702,146,1,50-69 years,21,Others,3
50,Dominica,DMA,2013,604,67702,146,1, 70+ years ,18,Male,394
50,Dominica,DMA,2013,604,67702,146,1, 70+ years ,18,Female,207
50,Dominica,DMA,2013,604,67702,146,1, 70+ years ,18,Others,3
51,Dominican Republic,DOM,2013,67073,10308609,19391,98,5-14 years,584,Male,43456.5
51,Dominican Republic,DOM,2013,67073,10308609,19391,98,5-14 years,584,Female,23605.5
51,Dominican Republic,DOM,2013,67073,10308609,19391,98,5-14 years,584,Others,11
51,Dominican Republic,DOM,2013,67073,10308609,19391,98,15-24 years,27279,Male,43456.5
51,Dominican Republic,DOM,2013,67073,10308609,19391,98,15-24 years,27279,Female,23605.5
51,Dominican Republic,DOM,2013,67073,10308609,19391,98,15-24 years,27279,Others,11
51,Dominican Republic,DOM,2013,67073,10308609,19391,98,25-34 years,26988,Male,43456.5
51,Dominican Republic,DOM,2013,67073,10308609,19391,98,25-34 years,26988,Female,23605.5
51,Dominican Republic,DOM,2013,67073,10308609,19391,98,25-34 years,26988,Others,11
51,Dominican Republic,DOM,2013,67073,10308609,19391,98,35-49 years,5754,Male,43456.5
51,Dominican Republic,DOM,2013,67073,10308609,19391,98,35-49 years,5754,Female,23605.5
51,Dominican Republic,DOM,2013,67073,10308609,19391,98,35-49 years,5754,Others,11
51,Dominican Republic,DOM,2013,67073,10308609,19391,98,50-69 years,3944,Male,43456.5
51,Dominican Republic,DOM,2013,67073,10308609,19391,98,50-69 years,3944,Female,23605.5
51,Dominican Republic,DOM,2013,67073,10308609,19391,98,50-69 years,3944,Others,11
51,Dominican Republic,DOM,2013,67073,10308609,19391,98, 70+ years ,2524,Male,43456.5
51,Dominican Republic,DOM,2013,67073,10308609,19391,98, 70+ years ,2524,Female,23605.5
51,Dominican Republic,DOM,2013,67073,10308609,19391,98, 70+ years ,2524,Others,11
52,Ecuador,ECU,2013,100651,15061398,32805,216,5-14 years,422,Male,64102
52,Ecuador,ECU,2013,100651,15061398,32805,216,5-14 years,422,Female,37119
52,Ecuador,ECU,2013,100651,15061398,32805,216,5-14 years,422,Others,0
52,Ecuador,ECU,2013,100651,15061398,32805,216,15-24 years,41891,Male,64102
52,Ecuador,ECU,2013,100651,15061398,32805,216,15-24 years,41891,Female,37119
52,Ecuador,ECU,2013,100651,15061398,32805,216,15-24 years,41891,Others,0
52,Ecuador,ECU,2013,100651,15061398,32805,216,25-34 years,39768,Male,64102
52,Ecuador,ECU,2013,100651,15061398,32805,216,25-34 years,39768,Female,37119
52,Ecuador,ECU,2013,100651,15061398,32805,216,25-34 years,39768,Others,0
52,Ecuador,ECU,2013,100651,15061398,32805,216,35-49 years,8548,Male,64102
52,Ecuador,ECU,2013,100651,15061398,32805,216,35-49 years,8548,Female,37119
52,Ecuador,ECU,2013,100651,15061398,32805,216,35-49 years,8548,Others,0
52,Ecuador,ECU,2013,100651,15061398,32805,216,50-69 years,5402,Male,64102
52,Ecuador,ECU,2013,100651,15061398,32805,216,50-69 years,5402,Female,37119
52,Ecuador,ECU,2013,100651,15061398,32805,216,50-69 years,5402,Others,0
52,Ecuador,ECU,2013,100651,15061398,32805,216, 70+ years ,4620,Male,64102
52,Ecuador,ECU,2013,100651,15061398,32805,216, 70+ years ,4620,Female,37119
52,Ecuador,ECU,2013,100651,15061398,32805,216, 70+ years ,4620,Others,0
53,Egypt,EGY,2013,1226280,85378440,451600,90,5-14 years,2166,Male,920251
53,Egypt,EGY,2013,1226280,85378440,451600,90,5-14 years,2166,Female,297562.5
53,Egypt,EGY,2013,1226280,85378440,451600,90,5-14 years,2166,Others,8466.5
53,Egypt,EGY,2013,1226280,85378440,451600,90,15-24 years,332820,Male,920251
53,Egypt,EGY,2013,1226280,85378440,451600,90,15-24 years,332820,Female,297562.5
53,Egypt,EGY,2013,1226280,85378440,451600,90,15-24 years,332820,Others,8466.5
53,Egypt,EGY,2013,1226280,85378440,451600,90,25-34 years,601541,Male,920251
53,Egypt,EGY,2013,1226280,85378440,451600,90,25-34 years,601541,Female,297562.5
53,Egypt,EGY,2013,1226280,85378440,451600,90,25-34 years,601541,Others,8466.5
53,Egypt,EGY,2013,1226280,85378440,451600,90,35-49 years,106611,Male,920251
53,Egypt,EGY,2013,1226280,85378440,451600,90,35-49 years,106611,Female,297562.5
53,Egypt,EGY,2013,1226280,85378440,451600,90,35-49 years,106611,Others,8466.5
53,Egypt,EGY,2013,1226280,85378440,451600,90,50-69 years,145155,Male,920251
53,Egypt,EGY,2013,1226280,85378440,451600,90,50-69 years,145155,Female,297562.5
53,Egypt,EGY,2013,1226280,85378440,451600,90,50-69 years,145155,Others,8466.5
53,Egypt,EGY,2013,1226280,85378440,451600,90, 70+ years ,37987,Male,920251
53,Egypt,EGY,2013,1226280,85378440,451600,90, 70+ years ,37987,Female,297562.5
53,Egypt,EGY,2013,1226280,85378440,451600,90, 70+ years ,37987,Others,8466.5
54,El Salvador,SLV,2013,37423,6302723,12064,55,5-14 years,113,Male,22078.5
54,El Salvador,SLV,2013,37423,6302723,12064,55,5-14 years,113,Female,15893
54,El Salvador,SLV,2013,37423,6302723,12064,55,5-14 years,113,Others,0
54,El Salvador,SLV,2013,37423,6302723,12064,55,15-24 years,15834,Male,22078.5
54,El Salvador,SLV,2013,37423,6302723,12064,55,15-24 years,15834,Female,15893
54,El Salvador,SLV,2013,37423,6302723,12064,55,15-24 years,15834,Others,0
54,El Salvador,SLV,2013,37423,6302723,12064,55,25-34 years,14536,Male,22078.5
54,El Salvador,SLV,2013,37423,6302723,12064,55,25-34 years,14536,Female,15893
54,El Salvador,SLV,2013,37423,6302723,12064,55,25-34 years,14536,Others,0
54,El Salvador,SLV,2013,37423,6302723,12064,55,35-49 years,3212,Male,22078.5
54,El Salvador,SLV,2013,37423,6302723,12064,55,35-49 years,3212,Female,15893
54,El Salvador,SLV,2013,37423,6302723,12064,55,35-49 years,3212,Others,0
54,El Salvador,SLV,2013,37423,6302723,12064,55,50-69 years,2190,Male,22078.5
54,El Salvador,SLV,2013,37423,6302723,12064,55,50-69 years,2190,Female,15893
54,El Salvador,SLV,2013,37423,6302723,12064,55,50-69 years,2190,Others,0
54,El Salvador,SLV,2013,37423,6302723,12064,55, 70+ years ,1538,Male,22078.5
54,El Salvador,SLV,2013,37423,6302723,12064,55, 70+ years ,1538,Female,15893
54,El Salvador,SLV,2013,37423,6302723,12064,55, 70+ years ,1538,Others,0
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7,5-14 years,16,Male,2447.5
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7,5-14 years,16,Female,1686.5
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7,5-14 years,16,Others,0
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7,15-24 years,1488,Male,2447.5
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7,15-24 years,1488,Female,1686.5
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7,15-24 years,1488,Others,0
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7,25-34 years,1934,Male,2447.5
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7,25-34 years,1934,Female,1686.5
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7,25-34 years,1934,Others,0
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7,35-49 years,374,Male,2447.5
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7,35-49 years,374,Female,1686.5
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7,35-49 years,374,Others,0
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7,50-69 years,176,Male,2447.5
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7,50-69 years,176,Female,1686.5
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7,50-69 years,176,Others,0
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7, 70+ years ,143,Male,2447.5
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7, 70+ years ,143,Female,1686.5
55,Equatorial Guinea,GNQ,2013,4131,761050,1502,7, 70+ years ,143,Others,0
56,Eritrea,ERI,2013,29919,5748304,10401,59,5-14 years,163,Male,17917
56,Eritrea,ERI,2013,29919,5748304,10401,59,5-14 years,163,Female,12109.5
56,Eritrea,ERI,2013,29919,5748304,10401,59,5-14 years,163,Others,0
56,Eritrea,ERI,2013,29919,5748304,10401,59,15-24 years,11020,Male,17917
56,Eritrea,ERI,2013,29919,5748304,10401,59,15-24 years,11020,Female,12109.5
56,Eritrea,ERI,2013,29919,5748304,10401,59,15-24 years,11020,Others,0
56,Eritrea,ERI,2013,29919,5748304,10401,59,25-34 years,13784,Male,17917
56,Eritrea,ERI,2013,29919,5748304,10401,59,25-34 years,13784,Female,12109.5
56,Eritrea,ERI,2013,29919,5748304,10401,59,25-34 years,13784,Others,0
56,Eritrea,ERI,2013,29919,5748304,10401,59,35-49 years,2701,Male,17917
56,Eritrea,ERI,2013,29919,5748304,10401,59,35-49 years,2701,Female,12109.5
56,Eritrea,ERI,2013,29919,5748304,10401,59,35-49 years,2701,Others,0
56,Eritrea,ERI,2013,29919,5748304,10401,59,50-69 years,1222,Male,17917
56,Eritrea,ERI,2013,29919,5748304,10401,59,50-69 years,1222,Female,12109.5
56,Eritrea,ERI,2013,29919,5748304,10401,59,50-69 years,1222,Others,0
56,Eritrea,ERI,2013,29919,5748304,10401,59, 70+ years ,1029,Male,17917
56,Eritrea,ERI,2013,29919,5748304,10401,59, 70+ years ,1029,Female,12109.5
56,Eritrea,ERI,2013,29919,5748304,10401,59, 70+ years ,1029,Others,0
57,Estonia,EST,2013,15173,1338832,9154,104,5-14 years,81,Male,11412.5
57,Estonia,EST,2013,15173,1338832,9154,104,5-14 years,81,Female,3748.5
57,Estonia,EST,2013,15173,1338832,9154,104,5-14 years,81,Others,12
57,Estonia,EST,2013,15173,1338832,9154,104,15-24 years,6612,Male,11412.5
57,Estonia,EST,2013,15173,1338832,9154,104,15-24 years,6612,Female,3748.5
57,Estonia,EST,2013,15173,1338832,9154,104,15-24 years,6612,Others,12
57,Estonia,EST,2013,15173,1338832,9154,104,25-34 years,6828,Male,11412.5
57,Estonia,EST,2013,15173,1338832,9154,104,25-34 years,6828,Female,3748.5
57,Estonia,EST,2013,15173,1338832,9154,104,25-34 years,6828,Others,12
57,Estonia,EST,2013,15173,1338832,9154,104,35-49 years,1276,Male,11412.5
57,Estonia,EST,2013,15173,1338832,9154,104,35-49 years,1276,Female,3748.5
57,Estonia,EST,2013,15173,1338832,9154,104,35-49 years,1276,Others,12
57,Estonia,EST,2013,15173,1338832,9154,104,50-69 years,58,Male,11412.5
57,Estonia,EST,2013,15173,1338832,9154,104,50-69 years,58,Female,3748.5
57,Estonia,EST,2013,15173,1338832,9154,104,50-69 years,58,Others,12
57,Estonia,EST,2013,15173,1338832,9154,104, 70+ years ,318,Male,11412.5
57,Estonia,EST,2013,15173,1338832,9154,104, 70+ years ,318,Female,3748.5
57,Estonia,EST,2013,15173,1338832,9154,104, 70+ years ,318,Others,12
58,Eswatini,SWZ,2013,9866,1237166,4872,38,5-14 years,37,Male,6037.5
58,Eswatini,SWZ,2013,9866,1237166,4872,38,5-14 years,37,Female,3946.5
58,Eswatini,SWZ,2013,9866,1237166,4872,38,5-14 years,37,Others,0
58,Eswatini,SWZ,2013,9866,1237166,4872,38,15-24 years,3614,Male,6037.5
58,Eswatini,SWZ,2013,9866,1237166,4872,38,15-24 years,3614,Female,3946.5
58,Eswatini,SWZ,2013,9866,1237166,4872,38,15-24 years,3614,Others,0
58,Eswatini,SWZ,2013,9866,1237166,4872,38,25-34 years,4538,Male,6037.5
58,Eswatini,SWZ,2013,9866,1237166,4872,38,25-34 years,4538,Female,3946.5
58,Eswatini,SWZ,2013,9866,1237166,4872,38,25-34 years,4538,Others,0
58,Eswatini,SWZ,2013,9866,1237166,4872,38,35-49 years,906,Male,6037.5
58,Eswatini,SWZ,2013,9866,1237166,4872,38,35-49 years,906,Female,3946.5
58,Eswatini,SWZ,2013,9866,1237166,4872,38,35-49 years,906,Others,0
58,Eswatini,SWZ,2013,9866,1237166,4872,38,50-69 years,484,Male,6037.5
58,Eswatini,SWZ,2013,9866,1237166,4872,38,50-69 years,484,Female,3946.5
58,Eswatini,SWZ,2013,9866,1237166,4872,38,50-69 years,484,Others,0
58,Eswatini,SWZ,2013,9866,1237166,4872,38, 70+ years ,287,Male,6037.5
58,Eswatini,SWZ,2013,9866,1237166,4872,38, 70+ years ,287,Female,3946.5
58,Eswatini,SWZ,2013,9866,1237166,4872,38, 70+ years ,287,Others,0
59,Ethiopia,ETH,2013,430532,88356373,123537,431,5-14 years,2343,Male,246001.5
59,Ethiopia,ETH,2013,430532,88356373,123537,431,5-14 years,2343,Female,185283
59,Ethiopia,ETH,2013,430532,88356373,123537,431,5-14 years,2343,Others,0
59,Ethiopia,ETH,2013,430532,88356373,123537,431,15-24 years,157323,Male,246001.5
59,Ethiopia,ETH,2013,430532,88356373,123537,431,15-24 years,157323,Female,185283
59,Ethiopia,ETH,2013,430532,88356373,123537,431,15-24 years,157323,Others,0
59,Ethiopia,ETH,2013,430532,88356373,123537,431,25-34 years,194254,Male,246001.5
59,Ethiopia,ETH,2013,430532,88356373,123537,431,25-34 years,194254,Female,185283
59,Ethiopia,ETH,2013,430532,88356373,123537,431,25-34 years,194254,Others,0
59,Ethiopia,ETH,2013,430532,88356373,123537,431,35-49 years,38455,Male,246001.5
59,Ethiopia,ETH,2013,430532,88356373,123537,431,35-49 years,38455,Female,185283
59,Ethiopia,ETH,2013,430532,88356373,123537,431,35-49 years,38455,Others,0
59,Ethiopia,ETH,2013,430532,88356373,123537,431,50-69 years,22193,Male,246001.5
59,Ethiopia,ETH,2013,430532,88356373,123537,431,50-69 years,22193,Female,185283
59,Ethiopia,ETH,2013,430532,88356373,123537,431,50-69 years,22193,Others,0
59,Ethiopia,ETH,2013,430532,88356373,123537,431, 70+ years ,15964,Male,246001.5
59,Ethiopia,ETH,2013,430532,88356373,123537,431, 70+ years ,15964,Female,185283
59,Ethiopia,ETH,2013,430532,88356373,123537,431, 70+ years ,15964,Others,0
60,Fiji,FJI,2013,6610,882863,1430,4,5-14 years,63,Male,4212
60,Fiji,FJI,2013,6610,882863,1430,4,5-14 years,63,Female,2371
60,Fiji,FJI,2013,6610,882863,1430,4,5-14 years,63,Others,27
60,Fiji,FJI,2013,6610,882863,1430,4,15-24 years,3351,Male,4212
60,Fiji,FJI,2013,6610,882863,1430,4,15-24 years,3351,Female,2371
60,Fiji,FJI,2013,6610,882863,1430,4,15-24 years,3351,Others,27
60,Fiji,FJI,2013,6610,882863,1430,4,25-34 years,2638,Male,4212
60,Fiji,FJI,2013,6610,882863,1430,4,25-34 years,2638,Female,2371
60,Fiji,FJI,2013,6610,882863,1430,4,25-34 years,2638,Others,27
60,Fiji,FJI,2013,6610,882863,1430,4,35-49 years,592,Male,4212
60,Fiji,FJI,2013,6610,882863,1430,4,35-49 years,592,Female,2371
60,Fiji,FJI,2013,6610,882863,1430,4,35-49 years,592,Others,27
60,Fiji,FJI,2013,6610,882863,1430,4,50-69 years,0,Male,4212
60,Fiji,FJI,2013,6610,882863,1430,4,50-69 years,0,Female,2371
60,Fiji,FJI,2013,6610,882863,1430,4,50-69 years,0,Others,27
60,Fiji,FJI,2013,6610,882863,1430,4, 70+ years ,170,Male,4212
60,Fiji,FJI,2013,6610,882863,1430,4, 70+ years ,170,Female,2371
60,Fiji,FJI,2013,6610,882863,1430,4, 70+ years ,170,Others,27
61,Finland,FIN,2013,49076,5418763,22142,258,5-14 years,341,Male,34372
61,Finland,FIN,2013,49076,5418763,22142,258,5-14 years,341,Female,14580
61,Finland,FIN,2013,49076,5418763,22142,258,5-14 years,341,Others,124
61,Finland,FIN,2013,49076,5418763,22142,258,15-24 years,23232,Male,34372
61,Finland,FIN,2013,49076,5418763,22142,258,15-24 years,23232,Female,14580
61,Finland,FIN,2013,49076,5418763,22142,258,15-24 years,23232,Others,124
61,Finland,FIN,2013,49076,5418763,22142,258,25-34 years,19071,Male,34372
61,Finland,FIN,2013,49076,5418763,22142,258,25-34 years,19071,Female,14580
61,Finland,FIN,2013,49076,5418763,22142,258,25-34 years,19071,Others,124
61,Finland,FIN,2013,49076,5418763,22142,258,35-49 years,4030,Male,34372
61,Finland,FIN,2013,49076,5418763,22142,258,35-49 years,4030,Female,14580
61,Finland,FIN,2013,49076,5418763,22142,258,35-49 years,4030,Others,124
61,Finland,FIN,2013,49076,5418763,22142,258,50-69 years,1726,Male,34372
61,Finland,FIN,2013,49076,5418763,22142,258,50-69 years,1726,Female,14580
61,Finland,FIN,2013,49076,5418763,22142,258,50-69 years,1726,Others,124
61,Finland,FIN,2013,49076,5418763,22142,258, 70+ years ,676,Male,34372
61,Finland,FIN,2013,49076,5418763,22142,258, 70+ years ,676,Female,14580
61,Finland,FIN,2013,49076,5418763,22142,258, 70+ years ,676,Others,124
62,France,FRA,2013,777027,63782963,170524,1163,5-14 years,9403,Male,538258
62,France,FRA,2013,777027,63782963,170524,1163,5-14 years,9403,Female,244872.5
62,France,FRA,2013,777027,63782963,170524,1163,5-14 years,9403,Others,0
62,France,FRA,2013,777027,63782963,170524,1163,15-24 years,360546,Male,538258
62,France,FRA,2013,777027,63782963,170524,1163,15-24 years,360546,Female,244872.5
62,France,FRA,2013,777027,63782963,170524,1163,15-24 years,360546,Others,0
62,France,FRA,2013,777027,63782963,170524,1163,25-34 years,290915,Male,538258
62,France,FRA,2013,777027,63782963,170524,1163,25-34 years,290915,Female,244872.5
62,France,FRA,2013,777027,63782963,170524,1163,25-34 years,290915,Others,0
62,France,FRA,2013,777027,63782963,170524,1163,35-49 years,60789,Male,538258
62,France,FRA,2013,777027,63782963,170524,1163,35-49 years,60789,Female,244872.5
62,France,FRA,2013,777027,63782963,170524,1163,35-49 years,60789,Others,0
62,France,FRA,2013,777027,63782963,170524,1163,50-69 years,37412,Male,538258
62,France,FRA,2013,777027,63782963,170524,1163,50-69 years,37412,Female,244872.5
62,France,FRA,2013,777027,63782963,170524,1163,50-69 years,37412,Others,0
62,France,FRA,2013,777027,63782963,170524,1163, 70+ years ,17962,Male,538258
62,France,FRA,2013,777027,63782963,170524,1163, 70+ years ,17962,Female,244872.5
62,France,FRA,2013,777027,63782963,170524,1163, 70+ years ,17962,Others,0
63,Gabon,GAB,2013,9097,1594205,3844,27,5-14 years,34,Male,5638
63,Gabon,GAB,2013,9097,1594205,3844,27,5-14 years,34,Female,3544.5
63,Gabon,GAB,2013,9097,1594205,3844,27,5-14 years,34,Others,0
63,Gabon,GAB,2013,9097,1594205,3844,27,15-24 years,3128,Male,5638
63,Gabon,GAB,2013,9097,1594205,3844,27,15-24 years,3128,Female,3544.5
63,Gabon,GAB,2013,9097,1594205,3844,27,15-24 years,3128,Others,0
63,Gabon,GAB,2013,9097,1594205,3844,27,25-34 years,4217,Male,5638
63,Gabon,GAB,2013,9097,1594205,3844,27,25-34 years,4217,Female,3544.5
63,Gabon,GAB,2013,9097,1594205,3844,27,25-34 years,4217,Others,0
63,Gabon,GAB,2013,9097,1594205,3844,27,35-49 years,801,Male,5638
63,Gabon,GAB,2013,9097,1594205,3844,27,35-49 years,801,Female,3544.5
63,Gabon,GAB,2013,9097,1594205,3844,27,35-49 years,801,Others,0
63,Gabon,GAB,2013,9097,1594205,3844,27,50-69 years,618,Male,5638
63,Gabon,GAB,2013,9097,1594205,3844,27,50-69 years,618,Female,3544.5
63,Gabon,GAB,2013,9097,1594205,3844,27,50-69 years,618,Others,0
63,Gabon,GAB,2013,9097,1594205,3844,27, 70+ years ,299,Male,5638
63,Gabon,GAB,2013,9097,1594205,3844,27, 70+ years ,299,Female,3544.5
63,Gabon,GAB,2013,9097,1594205,3844,27, 70+ years ,299,Others,0
64,Gambia,GMB,2013,9094,1874360,4033,31,5-14 years,11,Male,5684
64,Gambia,GMB,2013,9094,1874360,4033,31,5-14 years,11,Female,3492
64,Gambia,GMB,2013,9094,1874360,4033,31,5-14 years,11,Others,0
64,Gambia,GMB,2013,9094,1874360,4033,31,15-24 years,2846,Male,5684
64,Gambia,GMB,2013,9094,1874360,4033,31,15-24 years,2846,Female,3492
64,Gambia,GMB,2013,9094,1874360,4033,31,15-24 years,2846,Others,0
64,Gambia,GMB,2013,9094,1874360,4033,31,25-34 years,4392,Male,5684
64,Gambia,GMB,2013,9094,1874360,4033,31,25-34 years,4392,Female,3492
64,Gambia,GMB,2013,9094,1874360,4033,31,25-34 years,4392,Others,0
64,Gambia,GMB,2013,9094,1874360,4033,31,35-49 years,794,Male,5684
64,Gambia,GMB,2013,9094,1874360,4033,31,35-49 years,794,Female,3492
64,Gambia,GMB,2013,9094,1874360,4033,31,35-49 years,794,Others,0
64,Gambia,GMB,2013,9094,1874360,4033,31,50-69 years,709,Male,5684
64,Gambia,GMB,2013,9094,1874360,4033,31,50-69 years,709,Female,3492
64,Gambia,GMB,2013,9094,1874360,4033,31,50-69 years,709,Others,0
64,Gambia,GMB,2013,9094,1874360,4033,31, 70+ years ,342,Male,5684
64,Gambia,GMB,2013,9094,1874360,4033,31, 70+ years ,342,Female,3492
64,Gambia,GMB,2013,9094,1874360,4033,31, 70+ years ,342,Others,0
65,Georgia,GEO,2013,20321,4278410,6767,54,5-14 years,119,Male,13886.5
65,Georgia,GEO,2013,20321,4278410,6767,54,5-14 years,119,Female,6548.5
65,Georgia,GEO,2013,20321,4278410,6767,54,5-14 years,119,Others,0
65,Georgia,GEO,2013,20321,4278410,6767,54,15-24 years,8296,Male,13886.5
65,Georgia,GEO,2013,20321,4278410,6767,54,15-24 years,8296,Female,6548.5
65,Georgia,GEO,2013,20321,4278410,6767,54,15-24 years,8296,Others,0
65,Georgia,GEO,2013,20321,4278410,6767,54,25-34 years,8636,Male,13886.5
65,Georgia,GEO,2013,20321,4278410,6767,54,25-34 years,8636,Female,6548.5
65,Georgia,GEO,2013,20321,4278410,6767,54,25-34 years,8636,Others,0
65,Georgia,GEO,2013,20321,4278410,6767,54,35-49 years,1707,Male,13886.5
65,Georgia,GEO,2013,20321,4278410,6767,54,35-49 years,1707,Female,6548.5
